155	1944-30-08	47.11666576900046	27.183327748000465	Romania	Sinesti
361	1944-22-08	47.16666983200048	27.599999773000434	Romania	Jassy
468	1944-05-09	NA	NA	Romania	Ostra Bukiriwina
509	1944-20-05	NA	NA	Romania	Koschnitza
531	1944-18-08	47.005557129000465	28.85749868500045	Moldova	Chisinau
591	1944-05-06	NA	NA	Moldova	Pugoceni
601	1945-11-03	48.166665594000506	26.466667343000438	Romania	Alba
636	1944-28-08	47.54999981600048	25.89999662800045	Romania	Gura Humorului
725	1944-14-04	44.599998593000464	25.249997807000454	Romania	Rascaeti
813	1946-25-03	47.931948423000506	23.886029343000473	Romania	Sighet
877	1945-10-04	45.26666843400045	25.049999555000454	Romania	Campulang
883	1944-07-10	46.566666075000455	23.783325957000443	Romania	Turda
915	1944-26-09	NA	NA	Romania	Berezki-wald
949	1945-21-08	NA	NA	Romania	Rammikulsaka
961	1945-28-02	45.80985573300046	21.337855962000447	Romania	Timisoara
1129	1944-20-08	47.16666983200048	27.599999773000434	Romania	Jassy
1130	1944-30-08	47.16666983200048	27.599999773000434	Romania	Jassy
1182	1944-25-04	44.56666555100048	24.28332608800048	Romania	Tighina
1335	1945-16-04	47.931948423000506	23.886029343000473	Romania	Sighet
1509	1944-27-08	NA	NA	Moldova	Buzau
1532	1944-20-08	47.18332735400048	27.41666804200048	Romania	Letcani
1572	1944-01-09	47.16666983200048	27.599999773000434	Romania	Jassy
1638	1944-11-06	47.333326043000454	25.116665639000473	Romania	Tecnai
1729	1944-25-04	44.462337808000484	26.07234933300043	Romania	Galfa
1852	1944-26-09	46.774196659000495	24.702157921000435	Romania	Reghin
1906	1944-??-11	NA	NA	Romania	Renic
1913	1946-01-03	47.931948423000506	23.886029343000473	Romania	Sighet
2035	1944-20-08	47.005557129000465	28.85749868500045	Moldova	Chisinau
2100	1944-19-04	44.43224897800047	26.106258324000464	Romania	Bucarest
2151	1944-28-03	48.36193926600049	26.78638647100047	Moldova	Medveja
2161	1944-12-08	NA	NA	Romania	Wollentiery
2203	1945-??-01	44.032067990000485	23.09489604600043	Romania	Remi
2243	1944-28-08	47.54999981600048	25.89999662800045	Romania	Humorului
2253	1944-06-05	NA	NA	Romania	Purkari
2428	1944-21-08	47.005557129000465	28.85749868500045	Moldova	Chisinau
2446	1944-17-05	45.44999566600046	28.049995841000452	Romania	Galatz
2535	1944-23-08	44.94999553500048	26.01666677500043	Romania	Ploesti
2752	1945-30-04	45.753718714000456	21.225707914000452	Romania	Temesvar
2821	1944-26-04	44.56666555100048	24.28332608800048	Romania	Tighina
2823	1944-05-08	44.56666555100048	24.28332608800048	Romania	Tighina
2830	1944-25-08	44.56666555100048	24.28332608800048	Romania	Tighina
2976	1944-??-08	46.266668696000465	25.933329670000433	Romania	Sanmartin
3038	1944-22-08	47.16666983200048	27.599999773000434	Romania	Jassy
3137	1944-02-05	45.6486080410005	25.60612770500046	Romania	Kronstatt
3138	1944-19-05	NA	NA	Romania	Rugoceni
3178	1944-20-08	47.005557129000465	28.85749868500045	Moldova	Chisinau
3204	1944-29-06	NA	NA	Romania	Rossolyanke
3232	1944-25-08	47.005557129000465	28.85749868500045	Moldova	Chisinau
3330	1944-10-08	47.16666983200048	27.599999773000434	Romania	Jassy
3375	1944-30-08	47.005557129000465	28.85749868500045	Moldova	Chisinau
3484	1944-17-10	47.16666983200048	27.599999773000434	Romania	Jassy
3586	1944-27-04	44.8166678660005	28.349997720000488	Romania	Calfa
3602	1946-14-07	47.931948423000506	23.886029343000473	Romania	Sighet
3700	1944-19-05	45.79999710700048	22.316667605000475	Romania	Romanesti
3745	1944-05-06	46.93471991400048	29.162216145000457	Moldova	Botnaresti
3845	1944-30-08	NA	NA	Romania	Gurgti
3883	1944-30-09	47.005557129000465	28.85749868500045	Moldova	Chisinau
3936	1945-15-02	NA	NA	Romania	Gunisvara
3941	1944-31-03	47.16666983200048	27.599999773000434	Romania	Jassy
3972	1944-30-08	47.005557129000465	28.85749868500045	Moldova	Chisinau
4074	1944-01-09	47.005557129000465	28.85749868500045	Moldova	Chisinau
4176	1944-01-12	NA	NA	Romania	Saint Reny
4179	1945-19-06	45.69999798100048	27.183327748000465	Romania	Focsani
4196	1944-30-04	46.54244922400051	24.55746876100045	Romania	Marosvasarhely
4197	1944-07-10	46.7666688270005	23.599998725000432	Romania	Klausenburg
4216	1944-25-08	47.005557129000465	28.85749868500045	Moldova	Chisinau
4258	1944-13-04	NA	NA	Romania	Borisauca
4274	1944-16-08	47.005557129000465	28.85749868500045	Moldova	Chisinau
4330	1944-08-04	NA	NA	Romania	Badli
4352	1945-??-??	NA	NA	Romania	Ternesvar
4675	1944-23-08	45.03332814000049	26.516666906000466	Romania	Broasca
4690	1944-15-08	44.04999889800047	28.366668740000478	Romania	Mereni
4781	1945-31-03	NA	NA	Romania	Themeswara
4946	1944-13-04	45.14999828700047	26.83332630600046	Romania	Buzau
4955	1944-31-08	47.16666983200048	27.599999773000434	Romania	Jassy
5000	1944-20-08	44.499999466000475	23.733326393000482	Romania	Popeaska
5094	1944-23-08	NA	NA	Romania	Sabozia
5133	1945-24-09	45.69999798100048	27.183327748000465	Romania	Foscani
5142	1944-10-07	47.005557129000465	28.85749868500045	Moldova	Chisinau
5149	1944-29-03	NA	NA	Romania	Livinti
5317	1944-18-04	47.233326917000454	27.533329189000483	Romania	Vulturi
5402	1946-15-08	47.931948423000506	23.886029343000473	Romania	Sighet
5516	1944-21-08	NA	NA	Romania	Carneski
5546	1944-23-08	47.6166659000005	25.649998812000433	Romania	Frumosu
